,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
162,500101222,YouBike2.0_仁愛延吉路口(西北側),18,17,大安區,2023-05-27 15:33:14,25.03795,121.55466,仁愛路四段363號前,Daan Dist.,YouBike2.0_Ren'ai Rd. & Yanji St. Intersection (Northwest),No. 363， Sec. 4， Ren'ai Rd.,1,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:33:14,2023-05-27
165,500103001,YouBike2.0_延平國宅,30,8,大同區,2023-05-27 15:39:14,25.07894,121.51121,延平北路五段1-1號(對面),Datong Dist,YouBike2.0_Yanping Public Housing,No. 1-1， Sec. 5， Yanping N. Rd. (Opposite),22,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:14,2023-05-27
166,500103002,YouBike2.0_臺北市立圖書館大同分館,20,10,大同區,2023-05-27 15:40:22,25.0741,121.51349,重慶北路三段318號旁,Datong Dist,YouBike2.0_Taipei Public Library DaTong Branch,No. 318， Sec. 3， Chongqing N Rd.,10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
167,500103003,YouBike2.0_合昌宮,15,7,大同區,2023-05-27 14:30:38,25.07717,121.50934,環河北路二段371號旁,Datong Dist,YouBike2.0_Hechang Temple,No. 371， Sec. 2， Huanhe N. Rd.,8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:30:38,2023-05-27
170,500103006,YouBike2.0_樹德公園,14,8,大同區,2023-05-27 15:40:22,25.06647,121.5165,大龍街85巷12號對側,Datong Dist,YouBike2.0_Shude Park,No. 12， Ln. 85， Dalong St. (Opposite),5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
171,500103007,YouBike2.0_陳天來故居,18,11,大同區,2023-05-27 15:28:14,25.05601,121.50895,西寧北路112號前方,Datong Dist,YouBike2.0_Chen Tian-lai Residence,No. 112， Xining N. Rd.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:28:14,2023-05-27
173,500103009,YouBike2.0_捷運圓山站(1號出口),44,7,大同區,2023-05-27 15:44:14,25.07133,121.52024,酒泉街235號前,Datong Dist,YouBike2.0_MRT Yuanshan Sta. (Exit 1),No. 235， Jiuquan St.,34,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
174,500103010,YouBike2.0_酒泉延平路口,26,7,大同區,2023-05-27 15:30:44,25.0722,121.51057,酒泉街235號前,Datong Dist,YouBike2.0_Jiuquan St. & Yanping Rd. Intersection,No. 235， Jiuquan St.,19,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:30:44,2023-05-27
175,500103011,YouBike2.0_重慶國中,37,5,大同區,2023-05-27 15:22:14,25.07567,121.51862,敦煌路19號前,Datong Dist,YouBike2.0_Chongqing Junior High School,No. 19， Dunhuang Rd.,32,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:22:14,2023-05-27
176,500103012,YouBike2.0_重慶北路三段383巷口,25,8,大同區,2023-05-27 15:31:15,25.07598,121.51409,敦煌路與重慶北路三段383巷口,Datong Dist,YouBike2.0_Ln. 383， Sec. 3， Chongqing N Rd. Intersection,Dunhuang Rd. & Ln. 383， Sec. 3， Chongqing N Rd. Intersection,17,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:31:15,2023-05-27
177,500103013,YouBike2.0_台北數位產業園區,24,5,大同區,2023-05-27 15:37:14,25.07447,121.52003,承德路三段287號前方,Datong Dist,YouBike2.0_DigiBlock Taipei,No. 287， Sec. 3， Chengde Rd.,19,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
179,500103020,YouBike2.0_民權迪化街口,23,12,大同區,2023-05-27 15:44:14,25.06327,121.50943,民權西路與迪化街一段口(橋墩下),Datong Dist,YouBike2.0_Minquan Rd. & Dihua St. Intersection,Minquan W. Rd. & Sec. 1， Dihua St. Intersection (Under Bridge),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
180,500103021,YouBike2.0_大稻埕公園,25,5,大同區,2023-05-27 15:43:04,25.05915,121.51033,安西街1巷7號(對側),Datong Dist,YouBike2.0_Dadaocheng Park,No. 7， Ln. 1， Anxi St. (Opposite),20,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:04,2023-05-27
181,500103022,YouBike2.0_大龍老人住宅,14,5,大同區,2023-05-27 15:30:44,25.06853,121.51729,民族西路82號前方,Datong Dist,YouBike2.0_Dalong Old People Housing,No. 82， Minzu W. Rd.,9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:30:44,2023-05-27
182,500103023,YouBike2.0_大龍峒社會住宅,20,9,大同區,2023-05-27 15:44:14,25.0708,121.51826,承德路三段210號旁,Datong Dist,YouBike2.0_Dalongdong Social Housing,No. 210， Sec. 3， Chengde Rd.,11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
186,500103027,YouBike2.0_捷運雙連站(2號出口),41,10,大同區,2023-05-27 15:43:15,25.05826,121.52063,萬全街22號對面,Datong Dist,YouBike2.0_MRT Shuanglian Sta. (Exit 2),No. 22， Wanquan St. (Opposite),31,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:15,2023-05-27
189,500103030,YouBike2.0_永樂市場,38,30,大同區,2023-05-27 15:42:14,25.05454,121.51052,南京西路233巷103號旁,Datong Dist,YouBike2.0_Yongle Market,No. 103， Ln. 233， Nanjing W. Rd.,3,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
191,500103032,YouBike2.0_重慶涼州街口,13,8,大同區,2023-05-27 15:39:14,25.06054,121.51338,重慶北路二段180號旁,Datong Dist,YouBike2.0_Chongcing Rd. & Liangjhou St. Intersection,No. 180， Sec. 2， Chongcing N. Rd.,5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:14,2023-05-27
193,500103034,YouBike2.0_圓環站,28,7,大同區,2023-05-27 15:42:14,25.05369,121.51418,重慶北路一段128號前,Datong Dist,YouBike2.0_Yuanhuan,No. 128， Sec. 1， Chongcing N. Rd.,21,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
196,500103037,YouBike2.0_太原廣場,31,23,大同區,2023-05-27 15:43:15,25.04925,121.51468,鄭州路23號(旁),Datong Dist,YouBike2.0_Tai Yuan Guang Chang,No. 23， Zhengzhou Rd.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:15,2023-05-27
197,500103038,YouBike2.0_國順公園,20,6,大同區,2023-05-27 15:44:14,25.06594,121.51078,昌吉街117號前,Datong Dist,YouBike2.0_Guoshun Park,No. 117， Changji St.,14,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
199,500103040,YouBike2.0_蔣渭水紀念公園,24,17,大同區,2023-05-27 15:44:14,25.06011,121.51729,錦西街/興城街口(西南側),Datong Dist,YouBike2.0_Chiang Wei-shui Memorial Park,Jinxi St. & Xingcheng St. Intersection (Southwest),7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
200,500103041,YouBike2.0_迪化休閒運動公園,15,7,大同區,2023-05-27 15:32:13,25.07491,121.5115,延平北路四段200號(南側),Datong Dist,YouBike2.0_Dihua Recreational Sports Park,No. 200， Sec. 4， Yanping N. (South),8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:32:13,2023-05-27
201,500103042,YouBike2.0_大同運動中心,16,5,大同區,2023-05-27 15:34:13,25.06496,121.51608,大龍街51號(旁),Datong Dist,YouBike2.0_Taipei DaTong Sports Center,No. 51， Dalong St.,11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:34:13,2023-05-27
203,500103044,YouBike2.0_大稻埕碼頭,35,22,大同區,2023-05-27 15:44:14,25.05662,121.50783,大稻埕疏散門(淡五號水門)外,Datong Dist,YouBike2.0_Dadaocheng Wharf,Dadaocheng Evacuation Gate,13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
204,500103045,YouBike2.0_歸綏戲曲公園,20,15,大同區,2023-05-27 15:42:14,25.05805,121.51353,重慶北路二段/歸綏街口(南側),Datong Dist,YouBike2.0_Guisui Park,Sec. 2， Chongqing N. Rd. & Guisui St. Intersection (South),5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
205,500103046,YouBike2.0_民權國中(民權西路),17,6,大同區,2023-05-27 15:44:14,25.06322,121.5144,民權西路/蘭州街(西側),Datong Dist,YouBike2.0_Min-Quan Junior High School (Minquan W. Rd.),Minquan W. Rd. & Lanzhou St. Intersection (West),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
206,500103047,YouBike2.0_承德民權路口,17,8,大同區,2023-05-27 15:43:15,25.06247,121.51839,承德路二段239號前,Datong Dist,YouBike2.0_Chengde Rd. & Minquan Rd. Intersection,No. 239， Sec. 2， Chengde Rd.,9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:15,2023-05-27
207,500103048,YouBike2.0_南京太原路口,18,14,大同區,2023-05-27 15:44:14,25.05366,121.51638,南京西路/太原路(東側),Datong Dist,YouBike2.0_Nanjing Rd. & Taiyuan Rd. Intersection,Nanjing W. Rd. & Taiyuan Rd. Intersection (East),4,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
213,500103054,YouBike2.0_重慶長安路口,15,6,大同區,2023-05-27 15:44:14,25.0515,121.51398,長安西路244號(重慶路側),Datong Dist,YouBike2.0_Chongqing Rd. & Chang'an Rd. Intersection,No. 244， Chang'an W. Rd. (Sec. 1， Chongqing N. Rd.),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
214,500103055,YouBike2.0_承德昌吉街口,18,5,大同區,2023-05-27 15:42:14,25.06587,121.51847,承德路三段83號前,Datong Dist,YouBike2.0_Chengde Rd. & Changji St. Intersection,No. 83， Sec. 3， Chengde Rd.,13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
215,500103056,YouBike2.0_大同16號廣場,14,12,大同區,2023-05-27 15:38:04,25.05658,121.50826,環河北路一段/民生西路口(東南側),Datong Dist,YouBike2.0_Datong Plaza No.16,Sec. 1， Huanhe N. Rd. & Minsheng W. Rd. Intersection (Southeast),1,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:04,2023-05-27
216,500103057,YouBike2.0_捷運圓山站(2號出口),37,15,大同區,2023-05-27 15:43:15,25.07182,121.51929,承德路三段/庫倫街(東南側),Datong Dist,YouBike2.0_MRT Yuanshan Sta. (Exit 2),Sec. 3， Chengde Rd. & Kulun St. Intersection (Southeast),21,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:15,2023-05-27
218,500103059,YouBike2.0_承德鄭州路口(市民高架下),38,25,大同區,2023-05-27 15:40:22,25.04879,121.51626,承德路一段/鄭州路口(市民高架下),Datong Dist,YouBike2.0_Chengde Rd. & Zhengzhou Rd.  Intersection,Sec. 1， Chengde Rd. & Zhengzhou Rd. (Under  Elevated Bridge),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
219,500103060,YouBike2.0_成淵高中,14,10,大同區,2023-05-27 14:55:23,25.06036,121.51996,錦西街與錦西街52巷口東北側,Datong Dist,YouBike2.0_ChengYuan High School,Jinxi St. & Ln. 52， Jinxi St. Intersection (Northeast),4,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:55:23,2023-05-27
222,500103063,YouBike2.0_延平涼州街口,14,8,大同區,2023-05-27 15:42:14,25.06092,121.51126,延平北路二段/涼州街口(行人天橋下),Datong Dist,YouBike2.0_Yanping Rd. & Liangzhou St. Intersection,Sec. 2， Yanping N. Rd. & Liangzhou St. Intersection,6,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
225,500104003,YouBike2.0_福港街停車場,22,9,士林區,2023-05-27 15:44:14,25.08695,121.51901,華齡街175號(旁),Shilin Dist,YouBike2.0_Fugang St. Parking Lot,No. 175， Hualing St. (Side),13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
228,500104006,YouBike2.0_天和公園,13,5,士林區,2023-05-27 15:38:14,25.12001,121.53342,天母東路69巷30號(前方路側),Shilin Dist,YouBike2.0_Tianhe Park,No.30， Ln.69， Tianmu E. Rd. (Front),5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:14,2023-05-27
230,500104008,YouBike2.0_天母運動公園,27,17,士林區,2023-05-27 15:41:16,25.11633,121.53414,忠誠路二段/忠誠路二段207巷(東南側),Shilin Dist,YouBike2.0_Tianmu Sports Park,Ln. 207， Sec.2， Zhongcheng Rd. (Southeast),10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
232,500104010,YouBike2.0_忠誠路二段53巷,18,10,士林區,2023-05-27 15:39:14,25.11127,121.53244,忠誠路2段53巷7號(對面),Shilin Dist,YouBike2.0_Ln. 53， Sec. 2， Zhongcheng Rd.,No.7， Ln. 53， Sec. 2， Zhongcheng Rd. (Opposite),7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:14,2023-05-27
233,500104012,YouBike2.0_天母棒球場,26,13,士林區,2023-05-27 15:36:15,25.11341,121.53195,忠誠路二段122號(對面),Shilin Dist,YouBike2.0_Taipei Tianmu Baseball Stadium,No. 122， Sec. 2， Zhongcheng Rd. (Opposite),12,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:36:15,2023-05-27
235,500104014,YouBike2.0_蘭興公園,48,7,士林區,2023-05-27 15:39:14,25.11184,121.52589,中山北路六段/士東路(西北側),Shilin Dist,YouBike2.0_Lanxing Park,Sec. 6， Zhongshan N. Rd. & Shidong Rd. Intersection (Northwest),41,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:14,2023-05-27
236,500104015,YouBike2.0_明勝公園,14,5,士林區,2023-05-27 15:07:14,25.08009,121.51895,承德路4段6巷71號(對面),Shilin Dist,YouBike2.0_Mingsheng Park,No. 71， Ln. 6， Sec.4， Chengde Rd. (Opposite),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:07:14,2023-05-27
237,500104016,YouBike2.0_劍潭海外青年活動中心,23,15,士林區,2023-05-27 15:37:14,25.07994,121.52426,中山北路4段/通河街口,Shilin Dist,YouBike2.0_Chientan Youth Activity Center,Sec. 4， Zhongshan N. Rd. & Tonghe St. Intersection,8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
242,500104022,YouBike2.0_至誠路一段305巷口,21,5,士林區,2023-05-27 15:22:14,25.10186,121.53083,至誠路一段303號(對面),Shilin Dist,YouBike2.0_Ln. 305， Sec. 1， Zhicheng Rd. Intersection,No. 303， Sec. 1， Zhicheng Rd.,16,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:22:14,2023-05-27
244,500104024,YouBike2.0_前港公園(福德宮),18,5,士林區,2023-05-27 15:39:14,25.08671,121.52096,後港街134巷/後港街口,Shilin Dist,YouBike2.0_Qiangang Park(Fude Temple),Ln. 134， Hougang/Hougang St. Intersection,13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:14,2023-05-27
247,500104027,YouBike2.0_百齡高中,15,6,士林區,2023-05-27 14:35:16,25.08736,121.52272,承德路四段179巷/承德路4段口,Shilin Dist,YouBike2.0_Bailing High School,Ln. 179， Sec. 4， Chengde Rd. Intersection,9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:35:16,2023-05-27
248,500104028,YouBike2.0_捷運芝山站(2號出口),21,14,士林區,2023-05-27 15:37:14,25.10364,121.52219,福華路151號(對面),Shilin Dist,YouBike2.0_MRT Zhishan Station,No. 151， Fuhua Rd. (Opposite),7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
250,500104030,YouBike2.0_捷運劍潭站(2號出口),79,44,士林區,2023-05-27 15:43:15,25.08288,121.52455,基河路18號(對面),Shilin Dist,YouBike2.0_MRT Jianta Station,No.18， Jihe Rd. (Opposite),35,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:15,2023-05-27
251,500104031,YouBike2.0_劍潭基河路口,20,5,士林區,2023-05-27 15:37:14,25.08403,121.5249,劍潭路基河路口(捷運站橋下空間),Shilin Dist,YouBike2.0_Jiantan Rd & Jihe Rd Intersection,Jiantan Rd. & Jihe Rd. Intersection,15,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
254,500104034,YouBike2.0_中山中正路口,19,6,士林區,2023-05-27 15:32:13,25.09651,121.52753,中山北路五段609號(前),Shilin Dist,YouBike2.0_Sec. 5， Jhongshan N. Rd & Jhongjheng Rd Intersection,No. 609， Sec. 5， Jhongshan N. Rd.,13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:32:13,2023-05-27
256,500104036,YouBike2.0_陽明高中,36,8,士林區,2023-05-27 15:44:14,25.09164,121.51706,中正路510號(前),Shilin Dist,YouBike2.0_Yangming High School,No. 510， Zhongzheng Rd.,28,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
257,500104037,YouBike2.0_兒童新樂園,23,17,士林區,2023-05-27 15:34:13,25.09631,121.51449,承德路五段55號(旁公車亭),Shilin Dist,YouBike2.0_Taipei Children's Amusement Park,No. 55， Sec. 5， Chengde Rd.,6,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:34:13,2023-05-27
258,500104038,YouBike2.0_臺北市立天文館,31,10,士林區,2023-05-27 15:44:14,25.09598,121.51776,基河路363號(前),Shilin Dist,YouBike2.0_Taipei Astronomical Museum,No. 363， Jihe Rd.,21,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
260,500104040,YouBike2.0_福林公園,17,7,士林區,2023-05-27 15:41:16,25.09419,121.52833,福林路/中山北路五段(東北側),Shilin Dist,YouBike2.0_Fulin Park,Sec. 5， Zhongshan N. Rd. (Northwest),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
264,500104044,YouBike2.0_蘭雅公園,32,24,士林區,2023-05-27 15:42:14,25.10991,121.53039,忠誠路二段/忠誠路二段40巷(西南側),Shilin Dist,YouBike2.0_Lanya Park,Ln. 40， Sec. 2， Zhongcheng Rd. Intersection (Southwest),7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
266,500104046,YouBike2.0_捷運芝山站(1號出口),36,5,士林區,2023-05-27 15:44:14,25.10225,121.52286,福華路114號(對面),Shilin Dist,YouBike2.0_MRT Zhishan Sta. (Exit 1),No. 114， Fuhua Rd. (Opposite),31,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
267,500104047,YouBike2.0_至誠公園,15,6,士林區,2023-05-27 15:37:14,25.10143,121.53585,至誠路一段80號(對面),Shilin Dist,YouBike2.0_Zhicheng Park,No. 80， Sec. 1， Zhicheng Rd. (Opposite),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
268,500104048,YouBike2.0_原住民文化主題公園,21,14,士林區,2023-05-27 15:41:16,25.10113,121.55159,至善路二段280號(對面),Shilin Dist,YouBike2.0_Indigenous People's Park,No. 280， Sec. 2， Zhishan Rd. (Opposite),7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
269,500104049,YouBike2.0_通河東街2段10巷口,15,6,士林區,2023-05-27 15:27:14,25.09106,121.51502,通河東街2段5號(對面),Shilin Dist,YouBike2.0_Ln. 10， Sec. 2， Tonghe E. St. Intersection,No. 5， Sec. 2， Tonghe E. St. (Opposite),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:27:14,2023-05-27
275,500104055,YouBike2.0_士林3號廣場,30,21,士林區,2023-05-27 15:40:22,25.10459,121.52417,中山北路六段81號(旁),Shilin Dist,YouBike2.0_Shilin Plaza,No. 81， Sec 6， Zhongshan N. Rd.,9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
277,500104057,YouBike2.0_社子國小,15,11,士林區,2023-05-27 13:59:15,25.09058,121.50142,社中街476號(對面),Shilin Dist,YouBike2.0_Shezi Elementary School,No. 476， Shezhong St. (Opposite),4,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 13:59:15,2023-05-27
278,500104058,YouBike2.0_社中街384巷口,18,11,士林區,2023-05-27 14:21:15,25.09346,121.50376,通河西街二段194號(對面),Shilin Dist,YouBike2.0_Ln. 384， Shezhong St Intersection,No. 194， Sec. 2， Tonghe W. St. (Opposite),7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:21:15,2023-05-27
279,500104059,YouBike2.0_忠誠路一段138號,15,7,士林區,2023-05-27 15:43:15,25.10641,121.52944,忠誠路一段138號(斜前方),Shilin Dist,YouBike2.0_No. 138， Sec. 1， Zhongcheng Rd,No. 138， Sec. 1， Zhongcheng Rd. (Diagonally across),7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:15,2023-05-27
284,500104064,YouBike2.0_重慶北路四段117號,18,6,士林區,2023-05-27 15:23:14,25.08279,121.51219,重慶北路四段117號(前),Shilin Dist,YouBike2.0_No. 117， Sec. 4， Chongqing N. Rd,No. 117， Sec. 4， Chongqing N. Rd.,12,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:23:14,2023-05-27
285,500104065,YouBike2.0_社子島島頭公園,15,7,士林區,2023-05-27 15:38:14,25.10893,121.46639,延平北路九段323號(後方堤外),Shilin Dist,YouBike2.0_Daotou Park,No. 323， Sec. 9， Yanping N. Rd. (Back),8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:14,2023-05-27
287,500104067,YouBike2.0_坤天亭,14,8,士林區,2023-05-27 15:27:14,25.1064,121.4836,延平北路八段96巷15號(前),Shilin Dist,YouBike2.0_Kuntian Temple,No. 15， Ln. 96， Sec. 8， Yanping N. Rd.,6,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:27:14,2023-05-27
288,500104068,YouBike2.0_社子島濕地解說小築,15,10,士林區,2023-05-27 13:55:23,25.11314,121.48974,社子島濕地解說小築,Shilin Dist,YouBike2.0_Shezidao Wetlands Service Center,Shezidao Wetlands Service Center,5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 13:55:23,2023-05-27
290,500104070,YouBike2.0_福安消防分隊,15,5,士林區,2023-05-27 15:24:14,25.09669,121.49706,延平北路七段42之7號(對面),Shilin Dist,YouBike2.0_Taipei City Fire Department of Fuan Station,No. 42-7， Sec. 7， Yanping N. Rd. (Opposite),10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:24:14,2023-05-27
291,500104071,YouBike2.0_聖山綠地,15,8,士林區,2023-05-27 15:38:14,25.10696,121.53234,忠義街94號(旁),Shilin Dist,YouBike2.0_Shengshan Greens,No. 94， Zhongyi St.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:14,2023-05-27
292,500104072,YouBike2.0_芝山國小,30,6,士林區,2023-05-27 15:40:22,25.11044,121.53595,德行東路285號(德行東路283巷側人行道),Shilin Dist,YouBike2.0_Zhishan Elementary School,No. 285， Dexing E. Rd. (Ln. 283， Dexing E. Rd),23,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
295,500104075,YouBike2.0_中正基河路口,28,11,士林區,2023-05-27 15:41:16,25.0933,121.51962,中正路420號前,Shilin Dist,YouBike2.0_Jhongjheng Rd. & Jihe Rd. Intersection,No. 420， Jhongjheng Rd.,17,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
